שם ישוב,סמל ישוב,מספר קלפי,בזב,מצביעים,פסולים,כשרים,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
ראשון לציון,8300,249,619,442,0,442,22,7,0,0,8,0,0,0,0,10,0,0,0,0,21,0,6,163,1,16,0,0,0,21,0,1,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ראשון לציון,8300,251,517,330,0,330,14,3,0,1,15,0,0,0,0,1,0,0,0,4,21,0,42,87,10,9,0,0,1,10,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
ראשון לציון,8300,253,468,358,2,356,8,3,0,0,6,0,0,0,1,1,0,0,0,0,21,0,9,120,5,5,0,0,0,17,1,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ראשון לציון,8300,254,465,369,2,367,19,1,0,0,3,0,0,0,1,3,0,0,0,0,13,0,5,92,9,14,0,0,0,10,0,0,0,187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
ראשון לציון,8300,255,580,437,0,437,8,21,0,0,12,0,0,0,0,31,0,0,0,0,15,0,8,180,2,15,2,0,0,8,0,0,0,58,0,0,0,0,0,1,0,0,0,2,0,0,1,0,73
ראשון לציון,8300,256,570,388,4,384,9,7,0,0,23,1,0,0,1,9,0,0,0,0,8,0,2,188,3,5,0,0,0,9,0,0,0,75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42
ראשון לציון,8300,258,596,443,0,443,14,11,0,0,9,0,0,0,0,33,0,0,0,0,16,0,8,153,1,16,1,0,0,16,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
ראשון לציון,8300,259,649,460,1,459,23,2,0,0,8,0,0,0,0,5,0,0,0,0,22,0,25,148,7,17,0,0,0,11,0,0,0,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
ראשון לציון,8300,260,586,454,3,451,16,1,0,0,11,0,0,0,0,1,0,0,0,0,28,0,13,134,14,9,0,0,0,22,1,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ראשון לציון,8300,261,675,520,2,518,22,4,0,1,16,0,1,0,1,2,0,0,0,0,31,0,10,183,8,14,1,0,0,15,0,0,0,199,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
ראשון לציון,8300,262,665,505,0,505,16,6,0,0,9,0,0,0,0,8,0,0,0,0,32,0,13,170,12,14,0,0,0,18,0,0,0,193,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12
ראשון לציון,8300,263,556,413,1,412,16,12,0,0,14,0,0,0,0,0,0,0,0,0,23,0,3,141,13,8,0,0,0,5,0,0,0,169,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6
ראשון לציון,8300,264,540,410,1,409,15,0,0,0,20,0,0,0,0,4,0,0,0,0,19,1,21,159,5,12,0,0,0,12,0,0,0,134,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
ראשון לציון,8300,265,647,486,0,486,17,2,0,0,12,0,0,0,0,3,0,0,0,0,24,0,14,160,9,9,0,0,1,21,0,0,0,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
ראשון לציון,8300,266,644,436,2,434,7,2,0,0,17,0,0,0,0,5,0,0,0,0,29,0,23,194,5,8,0,0,0,10,0,0,0,128,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
ראשון לציון,8300,267,565,428,2,426,15,3,0,0,16,0,0,0,0,2,0,0,0,0,30,0,7,183,4,7,0,0,1,14,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ראשון לציון,8300,268,538,385,0,385,4,6,0,0,7,0,0,0,0,0,0,0,0,0,26,0,18,160,5,11,0,0,0,8,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ראשון לציון,8300,269,613,444,3,441,19,3,0,0,11,0,0,0,0,8,0,0,0,0,23,0,12,176,8,9,0,0,0,11,1,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ראשון לציון,8300,270,616,475,0,475,9,1,0,0,12,0,0,0,0,4,0,0,0,0,27,0,3,210,8,10,0,0,0,11,0,0,0,169,1,0,0,0,0,2,1,0,0,2,0,0,0,0,5
ראשון לציון,8300,271,522,408,1,407,10,4,1,0,10,1,0,0,0,1,0,0,0,0,30,0,8,142,4,9,0,0,0,11,1,0,0,171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
ראשון לציון,8300,272,628,446,3,443,10,1,0,0,15,0,0,0,2,8,0,0,0,0,34,0,29,180,6,14,0,0,0,10,0,0,0,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
ראשון לציון,8300,273,665,490,5,485,21,0,0,0,11,1,0,0,1,1,0,0,0,0,28,1,2,176,6,9,1,0,0,10,1,0,0,210,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
ראשון לציון,8300,274,521,370,1,369,10,1,0,0,14,1,0,0,0,2,0,0,0,0,27,0,8,133,1,10,0,0,0,12,0,0,0,143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
ראשון לציון,8300,275,548,384,1,383,15,2,0,1,6,0,0,0,0,4,0,0,0,0,23,0,2,144,4,13,0,0,0,12,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ראשון לציון,8300,276,689,568,1,567,43,0,0,0,17,0,0,0,0,3,0,0,0,0,23,0,4,217,3,12,0,0,1,25,1,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ראשון לציון,8300,277,602,472,1,471,13,1,0,0,14,0,0,0,0,3,0,0,0,0,52,0,6,147,6,8,0,0,0,19,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ראשון לציון,8300,278,535,401,2,399,8,0,0,0,10,0,0,0,1,3,0,0,0,0,21,0,7,116,3,9,0,0,0,10,1,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ראשון לציון,8300,279,734,531,1,530,16,3,0,0,11,0,0,0,0,1,0,0,0,0,22,0,9,243,11,13,0,0,0,10,5,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ראשון לציון,8300,280,682,479,0,479,17,1,0,0,20,0,0,0,0,6,0,0,0,0,15,0,0,208,16,11,0,0,0,10,0,0,0,161,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
ראשון לציון,8300,281,767,599,2,597,21,2,0,1,16,0,0,0,0,7,0,0,0,0,26,0,6,210,14,18,0,0,0,16,1,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ראשון לציון,8300,282,674,497,5,492,24,2,0,0,18,0,0,0,0,10,0,0,0,0,20,0,8,155,3,13,0,0,0,12,0,0,0,215,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10
ראשון לציון,8300,283,622,462,0,462,13,0,0,0,14,0,0,0,1,6,0,0,0,0,22,0,4,218,8,11,0,0,1,11,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ראשון לציון,8300,284,617,462,2,460,16,7,1,0,3,0,0,0,0,6,0,0,0,0,25,1,10,195,6,10,2,0,1,11,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
ראשון לציון,8300,285,632,471,0,471,28,1,0,0,19,0,0,0,0,3,0,0,0,0,21,0,7,178,8,9,1,0,1,15,0,0,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ראשון לציון,8300,286,704,536,0,536,15,8,1,0,11,0,0,0,0,12,0,0,0,0,14,0,0,211,8,13,0,0,1,13,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
ראשון לציון,8300,287,746,565,1,564,25,1,0,1,12,0,0,0,0,4,0,0,0,0,27,0,9,210,11,9,0,0,0,11,0,0,0,226,0,0,0,0,0,2,0,0,0,1,0,0,0,0,15
ראשון לציון,8300,288,580,426,0,426,20,2,0,0,13,0,0,0,0,4,0,0,0,0,21,0,5,150,4,19,0,0,0,9,0,0,0,170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
ראשון לציון,8300,289,610,471,4,467,11,1,0,1,8,0,0,0,0,2,1,0,0,0,28,0,5,178,7,13,0,0,0,18,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ראשון לציון,8300,290,692,527,0,527,8,1,0,0,17,0,0,0,1,7,0,0,0,0,18,0,6,245,3,13,0,0,0,16,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ראשון לציון,8300,291,674,535,4,531,31,1,0,1,9,0,0,0,0,1,1,0,0,0,29,0,5,169,4,11,0,0,1,12,0,0,0,249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
ראשון לציון,8300,292,756,592,0,592,24,1,0,0,10,2,0,0,0,6,0,0,0,0,30,0,4,220,6,19,0,0,0,19,0,0,0,234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
ראשון לציון,8300,293,495,272,2,270,5,2,0,0,5,0,0,0,0,4,0,0,0,0,5,0,13,153,4,6,0,0,1,3,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
ראשון לציון,8300,294,519,403,1,402,23,2,0,0,7,0,0,0,0,1,0,0,0,0,11,0,11,118,15,4,0,0,1,9,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ראשון לציון,8300,295,617,458,0,458,25,3,0,0,18,0,0,0,1,3,0,0,0,0,22,0,9,136,6,12,0,0,1,7,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ראשון לציון,8300,297,708,555,0,555,41,5,0,0,15,0,0,0,0,4,0,0,0,0,23,0,2,163,9,10,0,0,0,13,0,0,0,261,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
ראשון לציון,8300,299,536,358,0,358,4,6,0,0,13,0,0,0,1,16,0,0,0,0,21,0,1,190,1,10,0,0,0,10,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ראשון לציון,8300,300,492,278,2,276,6,0,0,0,9,0,0,0,0,4,0,0,0,0,19,0,42,98,1,4,0,0,0,7,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ראשון לציון,8300,301,647,525,0,525,21,2,0,0,16,0,0,0,0,5,0,0,0,0,21,0,10,160,5,12,0,0,0,9,0,0,0,260,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
ראשון לציון,8300,302,688,523,2,521,17,4,0,0,6,0,0,0,1,5,0,0,0,0,31,0,8,213,4,9,0,0,0,16,0,0,0,188,0,0,0,0,0,2,0,0,0,1,0,0,0,0,16
ראשון לציון,8300,303,586,386,4,382,15,1,0,1,9,0,0,0,0,3,0,0,1,0,28,0,46,145,7,9,0,0,0,5,4,0,0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
ראשון לציון,8300,304,615,394,2,392,8,4,0,0,16,0,0,0,0,13,0,0,0,0,27,0,42,136,5,3,0,0,0,5,1,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ראשון לציון,8300,305,536,344,5,339,12,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,24,109,6,7,0,0,1,8,0,0,0,142,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
ראשון לציון,8300,306,699,514,0,514,9,2,0,0,21,0,0,0,0,5,0,0,0,0,27,0,9,241,4,21,0,0,1,21,3,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ראשון לציון,8300,307,536,409,4,405,14,4,0,0,10,0,0,0,1,5,0,0,0,2,29,0,13,169,2,11,0,0,0,12,1,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ראשון לציון,8300,308,605,443,1,442,17,1,0,0,15,0,0,0,0,7,0,0,0,0,21,0,13,143,5,22,0,0,0,8,0,0,1,177,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10
ראשון לציון,8300,309,767,533,2,531,8,11,0,0,18,5,0,0,1,9,0,0,0,0,35,0,7,261,4,10,0,0,0,15,1,0,0,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44
ראשון לציון,8300,311,669,407,5,402,17,3,0,0,21,0,0,0,0,5,0,0,0,0,28,0,38,157,2,12,0,0,0,6,1,0,1,93,0,0,0,0,1,0,0,0,0,1,0,0,1,0,15
ראשון לציון,8300,312,595,412,1,411,18,5,0,0,11,0,0,0,0,13,0,0,0,0,15,0,20,158,7,13,0,0,0,9,0,0,0,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
ראשון לציון,8300,314,593,434,1,433,22,4,0,0,18,0,0,0,0,16,0,0,0,0,21,0,15,137,3,11,0,0,0,11,2,0,0,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
ראשון לציון,8300,317,585,400,3,397,8,2,0,0,19,0,0,0,0,5,0,0,0,0,24,1,14,153,2,8,0,0,2,11,4,0,0,132,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10
ראשון לציון,8300,322,704,560,1,559,24,1,0,2,15,0,0,0,0,2,0,0,0,0,31,0,20,173,6,13,0,0,0,13,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ראשון לציון,8300,325,716,526,0,526,18,4,0,0,13,0,0,0,2,6,0,0,0,0,31,0,17,188,7,22,1,0,0,16,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ראשון לציון,8300,327,491,325,3,322,6,1,0,0,7,0,0,0,0,19,0,0,0,0,9,0,7,172,0,13,0,0,0,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ראשון לציון,8300,335,621,419,1,418,25,4,0,0,9,1,0,0,0,10,0,0,0,0,17,0,23,131,6,18,0,0,0,11,0,0,0,154,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
ראשון לציון,8300,337,765,610,0,610,22,1,0,0,9,0,0,0,0,9,0,0,0,0,29,0,6,251,8,23,0,0,0,23,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ראשון לציון,8300,338,675,493,2,491,7,16,0,0,13,0,0,0,0,16,0,0,0,0,25,0,3,237,5,10,0,0,0,13,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
ראשון לציון,8300,339,629,536,2,534,22,0,0,0,13,0,0,0,0,1,0,0,0,0,23,0,16,183,7,10,0,0,0,6,3,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ראשון לציון,8300,501,732,544,1,543,33,4,0,1,11,0,0,0,0,4,0,0,0,0,22,0,7,136,18,16,0,0,0,15,0,0,0,265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
ראשון לציון,8300,502,806,596,2,594,11,4,0,0,9,0,0,0,0,6,0,0,0,0,32,0,8,256,6,12,0,0,0,19,2,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
ראשון לציון,8300,503,611,396,4,392,8,1,0,0,5,0,0,0,1,8,0,0,0,0,18,0,16,218,1,8,0,0,0,7,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
ראשון לציון,8300,505,604,481,1,480,12,2,0,0,9,0,0,0,1,2,0,0,0,0,24,0,3,190,3,16,0,0,0,13,0,0,0,191,0,0,0,3,0,0,0,0,0,0,0,1,0,0,10
ראשון לציון,8300,507.1,665,518,8,510,19,5,0,0,10,0,0,0,0,6,1,0,0,0,16,0,5,197,5,12,0,0,1,18,1,0,0,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
ראשון לציון,8300,507.2,665,521,3,518,18,4,0,0,16,0,0,0,1,3,0,0,0,0,16,0,10,175,1,17,0,0,0,13,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ראשון לציון,8300,507.3,665,532,1,531,23,2,0,0,6,0,0,0,0,7,0,0,0,0,19,0,9,211,3,25,0,0,0,12,1,0,0,204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
ראשון לציון,8300,507.4,662,517,3,514,16,2,0,0,10,0,0,0,0,3,0,0,0,0,24,0,9,147,6,24,0,0,0,11,0,0,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ראשון לציון,8300,950,518,334,8,326,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,241,35,0,2,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0
ראשון לציון,8300,953,758,573,1,572,12,8,0,0,16,0,0,0,1,13,0,0,0,0,40,0,8,287,3,11,0,0,0,12,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
ראשון לציון,8300,954,574,446,1,445,20,1,0,0,20,0,0,0,0,5,0,0,0,0,37,0,4,136,8,12,0,0,0,12,2,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ראשון לציון,8300,956,198,123,2,121,8,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0,23,29,3,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רבבה,3795,1.1,561,493,2,491,2,3,0,0,29,0,0,0,0,311,0,0,0,0,0,0,0,42,1,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
רבבה,3795,1.2,561,493,2,491,1,3,0,0,24,0,0,0,0,321,0,0,0,0,0,0,0,43,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
רבדים,564,1,564,414,0,414,84,1,0,1,6,0,0,0,0,2,0,0,0,0,4,0,3,7,113,2,0,0,2,7,0,0,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רביבים,354,1,696,442,2,440,148,1,0,4,7,0,0,0,0,2,1,0,0,0,1,0,10,23,40,6,0,0,0,28,1,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רגבה,390,1,430,327,2,325,51,1,0,1,4,0,0,0,1,1,0,0,0,0,7,0,2,47,16,7,1,0,0,3,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
רגבה,390,2,377,288,2,286,50,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,28,10,3,0,0,0,2,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רגבים,444,1,410,286,1,285,50,0,0,3,4,0,0,0,0,2,0,0,0,0,3,0,1,19,28,1,0,0,1,8,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,1,746,305,5,300,2,0,111,146,0,0,0,0,0,2,0,0,0,0,2,1,1,1,5,0,0,0,3,0,0,0,0,16,0,0,0,0,1,0,0,0,1,1,1,0,2,2,2
רהט,1161,2,767,304,6,298,4,0,139,96,0,0,0,0,0,0,0,0,0,0,11,1,3,3,6,0,0,0,1,0,0,1,0,5,0,0,2,0,0,1,0,0,1,2,0,0,0,1,21
רהט,1161,3,747,255,5,250,0,0,121,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
רהט,1161,4,754,256,2,254,2,0,187,47,0,0,0,0,1,1,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
רהט,1161,5,599,253,2,251,7,0,85,84,0,0,0,0,0,2,0,0,1,0,2,0,0,3,23,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
רהט,1161,6,489,310,1,309,0,0,194,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
רהט,1161,7,677,422,1,421,3,0,153,224,0,0,1,0,1,0,0,0,0,0,3,0,0,2,22,1,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,8,620,290,2,288,0,0,227,44,0,0,0,0,0,0,0,0,0,0,9,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
רהט,1161,9,547,267,2,265,0,0,200,47,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
רהט,1161,10,770,323,7,316,0,0,137,155,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,3,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
רהט,1161,11.1,380,215,4,211,0,0,162,39,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,11.2,442,215,1,214,0,0,126,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
רהט,1161,12,753,357,8,349,0,0,169,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,0,1,14,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
רהט,1161,13,626,287,2,285,5,1,78,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,14,582,246,5,241,2,0,135,61,0,0,0,0,0,0,0,0,0,0,1,0,0,2,23,0,0,0,0,1,0,0,0,9,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2
רהט,1161,15,725,226,3,223,1,0,165,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
רהט,1161,16,634,266,1,265,1,0,197,53,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
רהט,1161,17,682,302,1,301,4,1,132,120,0,0,0,0,0,1,0,0,0,0,0,1,0,1,13,0,0,0,3,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
רהט,1161,18,641,345,5,340,1,0,222,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
רהט,1161,19,704,288,4,284,3,0,236,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,2,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,20,563,360,2,358,0,0,13,324,0,1,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
רהט,1161,21,609,269,3,266,1,0,39,172,0,0,0,0,0,0,0,0,0,0,2,0,0,3,18,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
רהט,1161,22.1,670,378,7,371,1,0,56,234,0,0,0,0,0,0,0,0,0,0,4,6,0,1,46,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
רהט,1161,22.2,670,388,3,385,1,0,56,187,0,0,0,0,0,0,0,0,0,0,1,1,0,1,128,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,22.3,670,427,0,427,1,0,24,319,0,0,0,0,0,0,0,0,0,0,1,0,0,2,34,0,0,0,0,0,0,0,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
רהט,1161,22.4,670,526,4,522,2,0,18,426,0,0,0,0,0,0,0,0,0,0,4,0,0,5,24,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
רהט,1161,22.5,668,444,6,438,2,0,19,354,0,0,0,0,0,0,0,0,0,0,6,0,0,2,26,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
רהט,1161,25,775,373,4,369,1,0,266,50,0,1,0,0,0,0,0,0,0,0,1,0,0,4,31,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6
רהט,1161,26,713,456,5,451,1,0,177,241,0,0,0,0,0,2,0,0,0,0,0,1,1,1,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
רהט,1161,27,498,259,0,259,0,1,220,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
רהט,1161,28,670,258,1,257,0,0,186,24,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37
רהט,1161,29,559,429,2,427,5,0,27,369,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
רהט,1161,30,633,291,2,289,1,0,239,25,0,0,0,0,0,0,0,0,0,0,6,2,0,7,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
רהט,1161,31,738,403,7,396,0,0,282,84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
רהט,1161,32,773,304,10,294,11,1,105,139,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
רהט,1161,33,756,445,5,440,1,0,294,102,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,5,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
רהט,1161,34,594,450,2,448,0,0,27,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
רהט,1161,35,778,297,4,293,0,0,151,98,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,1,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
רהט,1161,36,745,273,7,266,0,0,159,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
רהט,1161,37,744,488,4,484,0,0,304,170,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
רהט,1161,38,772,592,1,591,1,0,226,322,0,0,0,0,0,0,0,0,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהט,1161,39,607,249,0,249,0,0,190,29,1,0,0,0,0,1,0,0,0,1,1,0,0,1,10,0,0,0,5,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
רהט,1161,41,595,296,8,288,0,0,172,77,0,0,0,0,0,0,0,0,0,1,21,0,0,4,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2
רהט,1161,42,624,308,1,307,1,0,216,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
