סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,
19,11569,אלפי מנשה,3750,10,6,0,449,320,0,320,26,31,5,0,0,0,7,0,4,0,0,0,0,0,0,29,11,72,6,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,
19,11570,אלפי מנשה,3750,11,8,0,503,398,1,397,19,41,0,0,1,0,13,0,2,0,0,0,0,0,0,33,35,106,6,0,0,0,0,108,0,0,0,0,0,0,0,0,0,1,1,0,0,0,31,
2,935,אשתאול,740,1.1,1,0,378,284,1,283,14,16,6,1,0,0,26,0,2,0,0,0,0,0,0,17,0,133,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,31,10,
2,936,אשתאול,740,1.2,1,0,377,298,1,297,20,22,4,0,0,0,12,0,5,0,0,0,0,0,0,8,5,134,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,
18,11282,באר אורה,21,1,1,0,649,469,1,468,59,28,1,2,0,0,6,0,8,0,0,0,0,0,0,32,29,127,20,0,0,0,0,102,0,0,0,0,0,0,0,0,0,4,1,0,0,12,37,
11,6096,בארות יצחק,450,1,2,0,396,279,2,277,16,119,1,0,0,0,28,0,5,0,0,0,0,1,0,29,0,33,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,
10,5276,בארותיים,697,1.1,1,0,360,283,1,282,40,15,0,0,0,1,3,0,3,0,0,0,0,0,0,41,13,38,25,0,0,0,0,86,0,0,0,0,0,0,0,0,0,3,1,0,0,0,13,
10,5277,בארותיים,697,1.2,1,0,359,283,1,282,52,14,2,0,0,0,2,0,6,0,0,0,0,0,0,42,8,28,29,0,0,0,0,68,0,0,0,0,0,0,0,0,0,5,0,0,0,1,25,
18,11150,בארי,399,1,2,0,413,340,0,340,152,3,1,0,0,0,4,0,1,0,0,0,0,0,0,35,11,8,70,0,0,0,0,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,
18,11151,בארי,399,2,1,0,431,334,0,334,124,6,0,0,0,0,2,0,0,0,0,0,0,0,0,42,1,13,76,0,0,0,0,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,
19,11606,בית אריה,3652,1,2,0,449,320,0,320,17,42,0,0,0,0,16,0,2,0,0,0,0,0,0,22,15,127,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,2,0,0,0,11,32,
19,11607,בית אריה,3652,5.1,1,0,643,454,2,452,21,52,1,0,1,0,15,0,7,0,0,0,0,0,0,36,19,172,6,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0,16,46,
19,11608,בית אריה,3652,5.2,1,1,643,431,2,429,16,60,1,1,0,0,30,0,4,0,0,0,0,0,0,29,17,165,4,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,16,34,
19,11609,בית אריה,3652,5.3,1,0,643,468,0,468,25,65,0,0,0,0,29,0,2,0,0,0,0,0,0,34,8,176,10,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,8,41,
19,11610,בית אריה,3652,5.4,1,0,642,447,2,445,18,60,0,0,0,0,29,0,4,0,0,0,0,0,0,24,17,164,2,0,0,0,0,66,0,0,0,0,0,0,0,0,0,4,0,0,0,6,51,
19,11611,בית אריה,3652,101.1,101,0,367,266,1,265,7,34,8,0,0,0,26,0,6,0,1,0,0,0,0,12,7,112,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,2,0,20,13,
19,11612,בית אריה,3652,101.2,101,0,366,260,3,257,1,34,2,0,0,0,31,0,5,0,0,0,0,0,0,7,8,120,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,14,15,
6,2803,בית גן,480,3.1,1,0,507,232,0,232,3,2,0,10,0,0,1,0,0,0,0,0,0,0,0,32,92,25,35,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
6,2804,בית גן,480,3.2,1,0,507,165,1,164,3,2,0,10,0,0,0,0,3,0,0,0,0,0,0,20,58,18,23,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,
6,2805,בית גן,480,3.3,1,0,507,167,0,167,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,71,33,26,0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,
6,2806,בית גן,480,6.1,2,0,521,203,0,203,3,0,0,14,0,0,0,0,3,0,0,0,0,0,0,30,72,35,24,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,
6,2807,בית גן,480,6.2,2,0,521,231,1,230,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,57,86,35,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,
6,2808,בית גן,480,6.3,2,0,521,218,3,215,9,5,0,3,0,0,0,0,2,0,0,0,0,0,0,59,70,25,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,
6,2809,בית גן,480,8.1,3,0,494,167,2,165,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,13,87,19,20,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
6,2810,בית גן,480,8.2,3,0,494,148,3,145,3,2,0,21,0,0,0,0,0,0,0,0,0,0,0,9,55,22,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,
6,2811,בית גן,480,8.3,3,0,493,203,1,202,3,10,0,5,0,0,0,0,0,0,0,0,0,0,0,22,43,14,90,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
6,2812,בית גן,480,9.1,7,0,484,139,1,138,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,21,50,30,13,0,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,
6,2813,בית גן,480,9.2,7,0,484,201,1,200,2,8,0,12,0,0,0,0,1,0,0,0,0,1,0,23,58,17,45,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,0,0,0,10,
6,2814,בית גן,480,9.3,7,0,482,216,4,212,5,11,0,10,0,0,0,0,1,0,0,0,0,0,1,24,56,33,37,0,0,0,1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,
6,2815,בית גן,480,10.1,4,0,496,186,0,186,3,0,0,2,0,0,1,0,3,0,0,0,0,0,0,40,40,21,45,0,0,0,2,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,
6,2816,בית גן,480,10.2,4,0,496,195,1,194,4,4,0,12,0,0,0,0,1,0,0,0,0,0,0,31,65,30,22,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,
6,2817,בית גן,480,10.3,4,0,496,190,1,189,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,13,70,40,22,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
6,2818,בית גן,480,12.1,8,0,468,190,1,189,17,0,0,7,0,0,0,0,0,0,0,0,0,0,1,33,57,35,16,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,
6,2819,בית גן,480,12.2,8,0,468,178,2,176,18,2,0,11,0,0,0,0,1,0,0,0,0,0,0,29,49,23,19,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,
6,2820,בית גן,480,12.3,8,0,468,194,2,192,0,0,0,19,0,0,0,0,2,0,0,0,1,0,0,17,86,15,32,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
4,1559,בית זרע,143,1,1,0,629,384,3,381,93,11,0,1,0,0,1,0,2,0,0,0,0,0,0,34,13,17,118,0,0,0,0,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,
10,5282,בית חירות,877,1,1,0,601,473,1,472,118,8,0,2,0,0,0,0,1,0,0,0,0,0,0,84,12,10,79,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,
13,7412,בית חלקיה,2033,1,1,0,470,394,4,390,2,8,345,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,
9,4398,בית חנניה,800,1,1,0,627,478,1,477,55,13,1,1,0,0,7,0,7,0,0,0,0,0,0,95,19,44,45,0,0,0,0,154,0,0,0,0,0,0,0,0,0,1,0,0,0,3,32,
18,11152,בני נצרים,1363,1,1,0,312,263,0,263,0,11,3,0,0,0,239,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
6,2562,בצת,589,1,1,0,310,225,0,225,20,18,0,2,0,0,3,0,1,0,0,0,0,0,0,45,1,45,15,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,
19,11613,ברוכין,3744,1,1,0,561,474,0,474,0,147,3,0,0,0,270,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,11,5,
19,11617,ברקן,3654,1.1,3,0,475,325,2,323,12,42,0,1,0,0,12,0,4,0,0,0,0,0,0,21,20,143,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,2,28,
19,11618,ברקן,3654,1.2,3,0,475,348,1,347,5,55,0,0,0,0,21,0,2,0,0,0,0,0,0,9,12,167,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,4,30,
19,11619,ברקן,3654,1.3,3,0,475,317,0,317,9,46,0,0,0,0,13,0,1,0,0,0,0,0,0,21,27,115,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,0,0,0,5,40,
18,11443,גנאביב שבט,976,1,1,0,516,162,0,162,0,3,0,8,0,0,0,0,0,0,0,0,1,0,0,2,1,11,1,0,1,0,118,3,0,0,2,1,1,0,0,3,0,0,0,0,0,1,5,
18,11153,גבולות,352,1,2,0,319,198,0,198,40,3,0,3,0,0,1,0,13,0,0,0,0,0,0,11,18,7,50,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,
6,2564,גורנות הגליל,1219,1,1,0,176,109,2,107,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,41,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,
9,4531,גן שמואל,72,1,1,0,414,315,0,315,68,0,0,0,0,0,0,0,2,0,0,0,0,0,0,53,3,2,129,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
9,4532,גן שמואל,72,2,1,0,458,364,1,363,68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48,1,5,172,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,
8,3909,דאלית אלכרמל,494,2.1,2,0,374,156,2,154,11,2,0,22,0,0,0,0,0,0,0,0,0,0,0,3,38,8,22,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,
8,3910,דאלית אלכרמל,494,2.2,2,0,374,143,1,142,12,3,0,17,0,0,0,0,0,0,0,0,0,0,0,9,36,4,17,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
8,3911,דאלית אלכרמל,494,3.1,1,0,643,253,2,251,5,1,0,18,0,0,0,0,2,0,0,0,0,0,0,19,75,29,32,0,0,0,1,63,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,
8,3912,דאלית אלכרמל,494,3.2,1,0,643,270,0,270,17,4,0,18,0,0,0,0,1,1,0,0,0,0,0,27,86,18,24,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11,
8,3913,דאלית אלכרמל,494,3.3,1,0,643,267,2,265,12,3,0,17,0,0,1,0,2,0,0,0,0,0,0,18,61,42,28,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,
8,3914,דאלית אלכרמל,494,8.1,5,0,508,171,8,163,5,5,0,21,0,0,0,0,3,0,1,0,0,0,0,11,46,14,18,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,
8,3915,דאלית אלכרמל,494,8.2,5,0,508,253,2,251,37,7,0,17,0,0,0,0,0,0,0,0,0,0,0,9,77,12,23,0,0,0,3,56,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,
8,3916,דאלית אלכרמל,494,8.3,5,0,508,229,1,228,21,6,0,13,0,0,1,0,4,0,0,1,0,0,1,23,43,22,25,0,0,0,1,58,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,
8,3917,דאלית אלכרמל,494,8.4,5,0,508,205,3,202,7,13,0,7,0,0,0,0,4,0,0,0,0,0,0,19,34,23,18,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,27,2,
8,3918,דאלית אלכרמל,494,9.1,10,0,445,167,1,166,9,1,0,13,0,0,0,0,0,0,0,0,0,0,0,8,37,9,24,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,
8,3919,דאלית אלכרמל,494,9.2,10,0,445,190,0,190,20,0,0,8,0,1,2,0,1,0,1,0,0,0,0,18,48,12,21,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,
8,3920,דאלית אלכרמל,494,9.3,10,1,445,183,1,182,10,6,0,25,0,0,0,0,2,0,0,0,0,0,0,15,35,29,14,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
8,3921,דאלית אלכרמל,494,10.1,7,0,504,185,0,185,8,4,0,4,0,0,1,0,4,0,0,0,0,0,0,17,43,26,13,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,
8,3922,דאלית אלכרמל,494,10.2,7,0,504,192,0,192,12,9,0,12,0,0,0,0,0,0,0,0,0,1,0,20,38,17,17,0,0,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,0,2,7,
8,3923,דאלית אלכרמל,494,10.3,7,0,503,189,3,186,12,11,0,17,0,0,0,0,0,0,0,0,0,0,0,13,51,17,21,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
8,3924,דאלית אלכרמל,494,12.1,8,0,488,201,1,200,9,0,0,9,0,0,0,0,2,0,0,0,0,0,0,16,53,18,18,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,
8,3925,דאלית אלכרמל,494,12.2,8,0,488,233,3,230,30,5,0,7,0,0,0,0,2,0,0,0,0,0,0,11,57,11,24,0,0,0,1,71,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,
8,3926,דאלית אלכרמל,494,12.3,8,0,487,192,1,191,11,2,0,33,0,0,4,0,4,0,0,0,0,0,0,7,48,20,15,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,
8,3927,דאלית אלכרמל,494,21.1,3,0,654,231,0,231,6,3,0,10,0,0,5,0,0,0,1,0,0,0,0,7,65,21,27,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,
8,3928,דאלית אלכרמל,494,21.2,3,0,654,249,4,245,13,5,1,14,0,0,0,0,4,0,0,0,0,0,0,19,71,17,20,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,
8,3929,דאלית אלכרמל,494,21.3,3,0,654,295,4,291,19,4,0,30,0,0,0,0,0,0,0,0,0,0,0,16,81,24,25,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,
8,3930,דאלית אלכרמל,494,21.4,3,0,654,228,2,226,18,4,0,11,0,0,0,0,2,0,1,0,0,0,0,13,83,25,11,1,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,
8,3931,דאלית אלכרמל,494,21.5,3,0,654,271,3,268,8,5,0,12,0,0,0,0,1,0,0,0,0,0,0,23,77,27,35,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,
8,3932,דאלית אלכרמל,494,21.6,3,0,651,230,3,227,14,13,0,34,0,0,0,0,1,0,0,0,0,0,0,16,44,20,19,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,
6,3003,דייר חנא,492,9.1,1,0,528,335,2,333,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
6,3004,דייר חנא,492,9.2,1,0,528,369,0,369,0,0,0,271,0,0,0,0,1,0,0,0,0,0,0,0,0,33,11,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,
6,3005,דייר חנא,492,9.3,1,0,528,365,1,364,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,
6,3006,דייר חנא,492,9.4,1,0,528,289,1,288,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,3007,דייר חנא,492,9.5,1,0,526,396,1,395,0,1,0,248,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
6,3008,דייר חנא,492,10.1,2,0,550,346,0,346,0,0,0,231,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
6,3009,דייר חנא,492,10.2,2,0,550,404,4,400,2,0,0,283,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,0,0,79,2,0,0,0,0,0,0,0,0,0,0,0,1,0,19,3,
6,3010,דייר חנא,492,10.3,2,0,550,404,6,398,0,0,0,188,0,0,1,0,0,0,0,0,0,1,0,0,0,4,8,0,0,0,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,
6,3011,דייר חנא,492,10.4,2,0,550,358,0,358,2,0,0,191,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,0,0,133,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
6,3012,דייר חנא,492,10.5,2,0,546,348,5,343,0,0,0,211,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,109,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,
6,3013,דייר חנא,492,11.1,3,0,530,426,1,425,1,1,1,276,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
6,3014,דייר חנא,492,11.2,3,0,530,370,2,368,0,0,0,213,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,
6,3015,דייר חנא,492,11.3,3,0,530,351,5,346,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,1,0,11,16,0,0,0,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
6,3016,דייר חנא,492,11.4,3,0,529,310,1,309,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,82,2,0,0,1,0,0,0,0,0,0,1,0,0,0,10,3,
6,3017,דמיידה,1317,1,1,0,333,163,1,162,0,0,0,48,0,0,0,0,0,0,1,0,0,0,0,1,0,13,2,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
18,11444,דריגאת,1349,1,1,0,593,336,3,333,1,2,24,43,0,0,0,0,0,1,0,0,0,0,1,3,1,25,11,0,0,0,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,10474,הודיה,726,1,2,0,522,342,2,340,14,18,1,0,0,2,17,0,5,0,0,0,0,0,0,30,5,160,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,33,13,
6,3241,הילה,1208,1,1,0,502,335,0,335,102,7,0,1,0,0,6,0,5,0,0,0,0,0,0,33,3,22,56,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,
6,3179,הרדוף,1249,1,2,0,423,325,3,322,106,4,0,5,0,0,1,0,7,0,0,0,0,0,0,15,3,4,130,0,0,0,0,34,0,0,0,0,1,0,0,0,0,9,0,0,0,0,3,
4,1588,חוקוק,374,1,1,0,464,301,0,301,121,11,1,5,0,0,0,0,11,0,0,0,0,0,0,43,9,16,25,0,0,0,0,42,0,0,0,0,0,0,0,0,0,2,0,0,0,2,13,
8,3869,טירת כרמל,2100,1,4,0,566,343,2,341,11,8,1,0,0,0,15,0,1,0,0,0,0,0,1,15,4,173,3,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,65,22,
8,3870,טירת כרמל,2100,4,4,0,628,345,2,343,5,26,2,0,0,0,14,0,6,0,0,0,0,0,1,13,1,185,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,61,13,
8,3871,טירת כרמל,2100,6.1,22,0,340,226,2,224,2,27,1,0,0,0,9,0,2,0,0,0,0,0,0,13,1,126,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,17,10,
8,3872,טירת כרמל,2100,6.2,22,0,339,240,1,239,5,19,0,0,0,0,18,0,2,0,0,0,0,0,0,13,10,110,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,25,15,
8,3873,טירת כרמל,2100,7.1,15,0,332,214,1,213,8,12,1,0,0,0,3,1,0,0,0,0,0,0,0,13,21,110,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,
8,3874,טירת כרמל,2100,7.2,32,0,331,232,0,232,4,14,0,0,0,0,9,0,1,0,0,0,0,0,0,4,33,114,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,1,0,0,16,14,
8,3875,טירת כרמל,2100,8,6,0,620,405,1,404,8,22,0,0,0,0,12,0,3,0,0,0,0,0,0,29,9,224,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,
8,3876,טירת כרמל,2100,9,19,0,605,363,1,362,5,25,1,1,0,0,10,0,2,0,0,0,0,1,0,18,30,193,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,32,14,
8,3877,טירת כרמל,2100,10.1,7,0,332,186,1,185,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,7,2,105,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,17,11,
8,3878,טירת כרמל,2100,10.2,7,0,331,192,2,190,3,5,4,0,0,0,5,0,4,0,0,0,0,0,1,11,4,111,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,
8,3879,טירת כרמל,2100,11,23,0,473,334,1,333,1,33,2,0,0,0,31,0,2,0,0,0,0,0,0,19,6,159,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,
8,3880,טירת כרמל,2100,12,29,0,651,345,5,340,3,11,0,0,0,0,9,0,0,0,0,0,0,0,0,21,23,200,6,0,0,0,0,14,0,0,0,1,0,0,0,1,0,4,0,1,0,31,15,
8,3881,טירת כרמל,2100,13.1,31,0,618,357,1,356,3,14,0,0,1,0,12,0,6,0,0,0,0,0,0,19,17,196,4,0,0,0,0,10,0,0,0,0,0,0,0,1,0,2,0,0,0,52,19,
8,3882,טירת כרמל,2100,13.2,31,0,617,349,2,347,8,17,4,0,0,0,10,0,0,0,0,0,0,0,0,18,24,193,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,2,0,53,8,
8,3883,טירת כרמל,2100,14.1,10,0,343,194,4,190,2,9,1,0,0,0,7,0,4,0,0,0,1,0,0,6,29,100,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,13,9,
8,3884,טירת כרמל,2100,14.2,10,0,343,165,0,165,0,5,1,0,0,0,2,0,1,0,0,0,0,1,0,3,40,76,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,13,4,
8,3885,טירת כרמל,2100,15,18,1,430,265,2,263,1,25,0,0,0,0,19,0,2,0,0,0,0,0,0,14,3,144,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,20,18,
8,3886,טירת כרמל,2100,16,3,0,455,263,2,261,4,17,1,0,0,0,7,1,1,0,0,0,0,0,0,8,7,128,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,72,11,
8,3887,טירת כרמל,2100,17.1,11,0,336,170,1,169,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,9,98,4,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,20,4,
8,3888,טירת כרמל,2100,17.2,33,0,336,158,1,157,1,4,0,0,0,0,7,0,1,0,0,0,0,0,0,6,10,96,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,2,0,0,0,14,5,
8,3889,טירת כרמל,2100,18,28,0,644,339,5,334,4,4,1,0,0,0,7,0,3,0,0,0,0,0,0,11,23,197,6,0,0,0,2,15,0,0,0,0,0,0,0,0,2,1,0,1,0,38,19,
8,3890,טירת כרמל,2100,19,4,0,534,374,1,373,6,23,1,0,0,0,14,1,3,0,0,0,0,0,0,22,17,207,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,27,34,
8,3891,טירת כרמל,2100,20,13,0,597,284,3,281,1,9,2,0,0,0,11,0,1,0,0,0,0,0,0,21,14,155,2,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,1,1,0,35,16,
8,3892,טירת כרמל,2100,21,1,0,584,328,7,321,7,24,1,1,0,0,12,0,3,0,0,1,0,0,3,12,20,174,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,
8,3893,טירת כרמל,2100,23,1,0,544,263,2,261,3,8,1,0,0,0,11,0,2,0,0,0,0,0,0,10,15,154,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,
8,3894,טירת כרמל,2100,24,21,0,598,340,3,337,5,15,0,0,0,0,16,0,2,0,0,0,0,0,1,10,19,188,0,0,0,0,2,18,0,0,0,0,0,1,0,1,0,2,1,0,0,46,10,
8,3895,טירת כרמל,2100,25,4,0,585,407,2,405,11,29,0,0,0,0,12,0,7,0,0,0,0,0,0,27,16,182,10,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,
8,3896,טירת כרמל,2100,26,24,0,568,402,1,401,11,26,0,1,0,0,10,0,11,0,0,0,0,0,0,16,17,195,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,39,28,
8,3897,טירת כרמל,2100,27,3,0,590,388,5,383,5,15,2,0,0,0,13,0,7,0,0,0,0,0,0,16,2,220,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,70,20,
8,3898,טירת כרמל,2100,29,1,0,398,294,0,294,7,22,1,0,0,0,13,0,0,0,1,0,0,0,0,18,21,114,6,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,18,25,
8,3899,טירת כרמל,2100,30,23,0,495,276,1,275,3,16,2,0,0,0,9,0,1,0,0,0,0,0,1,19,12,147,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,
8,3900,טירת כרמל,2100,31,26,0,477,329,5,324,6,23,0,1,0,0,10,0,2,0,0,0,0,0,0,19,12,155,4,0,0,0,0,37,0,0,0,0,0,1,0,0,0,4,0,0,0,31,19,
