סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
6,2756,כפר ורדים,1263,8,3,0,581,412,1,411,46,0,3,1,0,0,0,14,0,0,0,0,1,0,0,2,30,69,39,1,0,0,204,0,0,1,0,0,0,0,0,0
6,2380,כפר יאסיף,507,2,2,0,643,425,7,418,2,0,357,0,0,0,0,0,0,0,0,1,0,0,3,0,14,6,18,0,0,0,9,0,0,0,0,1,1,1,1,4
19,10128,כפר קאסם,634,2,1,0,693,377,9,368,0,1,291,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,56,0,0,0,12,0,0,1,0,0,0,0,0,2
19,10134,כפר קאסם,634,8,7,0,675,430,5,425,3,0,308,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,96,0,1,0,11,0,0,0,0,0,1,0,0,0
19,10139,כפר קאסם,634,13,2,0,698,511,4,507,4,3,332,0,0,0,0,1,0,0,0,0,0,0,21,1,0,4,121,0,0,0,18,0,0,0,0,1,0,0,0,1
19,10141,כפר קאסם,634,15,6,0,620,511,4,507,2,0,417,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,77,0,0,0,2,0,0,0,0,0,1,0,0,0
19,10142,כפר קאסם,634,16,10,0,626,438,5,433,7,0,279,1,1,0,0,0,0,0,0,0,0,0,12,0,0,2,120,0,0,0,9,0,0,0,0,0,0,1,0,1
19,10143,כפר קאסם,634,17,10,0,654,454,4,450,1,0,233,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,200,0,0,0,9,0,0,0,0,0,0,0,1,0
19,10144,כפר קאסם,634,18,1,0,724,410,9,401,26,0,220,1,0,0,0,3,1,0,0,0,0,0,12,0,0,9,112,1,0,0,13,0,0,0,1,0,1,1,0,0
19,10146,כפר קאסם,634,20,6,0,600,455,5,450,1,1,329,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,97,0,0,0,9,0,0,0,0,0,0,0,0,2
19,10149,כפר קאסם,634,23,9,0,596,439,3,436,1,1,256,0,0,0,1,0,0,0,0,0,0,0,8,0,0,5,156,0,0,0,6,0,0,0,0,0,1,0,0,1
6,2418,כרמיאל,1139,8,3,0,617,265,3,262,6,9,6,0,0,0,0,4,0,0,0,0,0,0,0,0,96,87,3,0,0,0,37,0,1,1,0,0,0,0,0,12
6,2467,כרמיאל,1139,60,4,0,661,431,3,428,10,4,3,0,0,0,0,15,0,0,0,0,0,0,0,5,90,164,5,0,0,0,102,0,0,0,0,0,0,0,0,30
6,2527,מג'ד אל-כרום,516,9,2,0,628,447,1,446,0,0,434,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,0,1,0,0,0,0
6,2528,מג'ד אל-כרום,516,10,2,0,650,459,2,457,1,0,440,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0
9,3743,מגדים,689,1,1,0,794,613,0,613,30,4,0,0,0,0,26,24,0,0,0,0,0,0,0,3,17,185,25,0,0,0,272,0,0,0,0,0,0,0,1,26
5,1884,מגדל העמק,874,32,24,1,564,409,3,406,22,1,0,0,0,0,1,25,0,2,0,0,0,0,0,3,29,209,0,0,0,0,76,0,0,0,0,0,0,1,0,37
12,5588,מודיעין-מכבים-רעות,1200,69,21,0,525,420,0,420,24,3,0,0,0,0,0,63,0,3,0,0,0,0,0,7,27,117,11,0,0,0,160,0,0,0,0,0,0,0,0,5
6,2769,מעלות-תרשיחא,1063,6,12,0,634,358,4,354,9,3,6,0,1,0,0,20,1,0,0,1,0,0,0,5,94,120,3,0,1,0,39,0,0,1,0,0,0,0,1,49
9,3842,מענית,344,1,1,0,548,444,1,443,81,0,3,0,0,0,2,3,0,0,0,0,0,0,0,2,7,23,119,0,0,0,202,0,0,0,0,0,0,0,0,1
5,1604,מרחביה (קיבוץ),66,2,1,0,450,336,1,335,32,1,1,0,0,0,1,8,0,0,0,0,0,0,0,1,26,62,56,0,0,0,145,0,0,0,0,0,0,0,0,2
6,2146,נהריה,9100,42,65,0,663,417,2,415,20,1,0,0,0,0,0,19,0,0,0,0,0,0,0,3,48,178,6,0,0,0,122,0,0,0,0,0,0,0,0,18
6,2172,נהריה,9100,74,2,0,708,421,0,421,23,2,0,0,0,0,0,21,0,2,0,0,0,0,0,8,61,163,3,0,0,0,109,0,1,0,0,0,0,0,0,28
6,2177,נהריה,9100,80,53,0,541,375,3,372,16,2,3,0,0,0,1,12,0,0,0,0,0,0,0,4,78,155,2,0,0,0,85,0,0,1,0,0,0,0,0,13
10,4220,נתניה,7400,47,11,0,677,483,1,482,14,74,0,1,0,0,0,54,0,0,0,0,0,0,0,16,22,124,0,0,0,0,39,0,0,0,0,0,0,0,0,138
10,4269,נתניה,7400,104.2,77,0,628,370,2,368,6,2,0,0,0,0,0,8,0,2,0,0,0,0,0,4,75,146,6,0,0,0,79,1,2,0,0,0,0,0,1,36
10,4307,נתניה,7400,151,98,0,560,248,2,246,9,6,0,0,1,0,0,13,0,0,0,1,0,0,1,5,29,85,2,1,0,0,55,0,1,0,0,1,0,1,0,35
10,4362,נתניה,7400,190,22,0,588,330,2,328,15,2,0,0,0,0,0,26,0,0,0,0,0,0,0,4,16,156,1,0,0,0,78,0,0,0,0,0,0,0,0,30
10,4403,נתניה,7400,238.2,79,0,657,430,0,430,22,1,1,0,0,0,0,15,0,0,0,0,1,0,0,9,43,151,13,0,0,0,135,0,0,0,0,1,0,0,0,38
10,4419,נתניה,7400,251,147,0,668,513,2,511,18,7,1,0,0,0,0,58,0,0,0,0,0,0,0,12,59,174,9,0,0,0,129,1,2,0,0,0,0,0,1,40
10,4428,נתניה,7400,262,132,0,556,417,0,417,13,3,0,1,0,0,0,62,0,0,0,0,0,0,0,10,38,141,3,0,0,0,122,0,0,0,0,0,0,0,0,24
10,4444,נתניה,7400,271,142,0,734,518,4,514,25,2,0,1,0,0,0,32,0,0,0,0,0,0,0,7,30,176,19,0,0,0,202,0,0,0,0,0,0,0,0,20
10,4453,נתניה,7400,281,142,0,766,540,1,539,24,3,0,0,0,0,0,21,0,0,0,0,0,0,0,2,49,159,32,0,0,0,233,0,1,0,0,0,0,0,0,15
6,2595,סח'נין,7500,3,3,0,682,532,10,522,5,0,490,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,6,0,0,0,8,0,0,0,0,0,0,0,0,4
6,2601,סח'נין,7500,9,14,0,758,588,6,582,22,0,533,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,0,0,0,13,0,0,0,0,0,0,0,0,2
6,2606,סח'נין,7500,14,14,0,759,541,3,538,36,2,459,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,16,0,0,0,18,0,0,0,0,0,0,0,0,2
6,2612,סח'נין,7500,20,2,0,725,492,27,465,15,1,371,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,19,0,1,0,30,0,0,1,0,0,0,0,1,18
6,2619,סח'נין,7500,27,8,1,730,535,5,530,11,0,502,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,7,0,0,0,0,0,0,0,0,1
9,3751,עופר,810,1,2,0,400,312,1,311,36,3,1,0,0,0,8,10,0,0,0,0,0,0,0,4,7,74,45,0,0,0,122,0,0,0,0,0,0,0,0,1
6,2262,עכו,7600,11.5,2,0,668,429,3,426,7,0,0,0,0,0,0,10,0,0,0,0,1,0,0,7,76,222,2,1,0,0,48,0,0,0,0,0,0,0,0,52
6,2273,עכו,7600,23,17,0,723,412,7,405,9,2,249,0,0,0,0,4,0,0,0,0,0,0,0,1,24,65,3,0,0,0,28,0,0,0,1,0,0,1,0,18
6,2278,עכו,7600,29,23,0,556,274,4,270,6,0,101,0,0,0,0,3,0,0,0,0,1,0,0,0,54,69,4,0,0,0,20,0,0,0,0,0,0,0,0,12
6,2319,עכו,7600,81,106,0,489,383,1,382,17,0,28,0,0,0,0,16,0,0,0,0,0,0,0,7,23,170,2,1,0,0,47,0,0,0,1,0,0,0,1,69
2,724,עלי,3765,3,3,0,703,529,2,527,2,18,0,0,0,0,1,303,0,0,0,0,0,0,0,62,8,116,0,0,0,0,5,0,0,0,0,0,0,0,0,12
19,10155,עלי זהב,3727,1,2,0,781,656,0,656,1,8,0,0,0,0,0,487,0,0,0,0,0,0,0,25,14,91,1,0,0,0,24,0,0,0,0,0,0,0,0,5
19,10157,עמנואל,3660,1,1,0,722,556,2,554,1,233,0,0,0,0,0,8,0,0,0,0,0,0,0,85,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,184
6,2631,עראבה,531,6,7,0,751,548,0,548,2,1,533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,2,0,0,0,1,0,0,0,0,0
9,3707,ערערה,637,10,7,0,669,346,3,343,1,0,313,0,0,0,0,0,0,1,0,0,0,0,1,2,1,4,10,0,0,0,9,0,0,0,0,1,0,0,0,0
9,3709,ערערה,637,12,7,0,680,405,3,402,1,0,377,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,0,0,0,8,0,0,0,0,0,0,0,0,0
19,10162,פדואל,3768,1,3,0,504,425,0,425,0,9,0,0,0,0,0,321,0,0,0,0,0,0,0,43,0,39,2,0,0,0,2,1,0,0,0,0,0,0,1,7
19,10163,פדואל,3768,2,3,0,551,474,1,473,0,3,0,0,0,0,0,385,0,0,0,0,0,0,0,38,1,35,0,0,0,0,5,0,0,0,0,0,0,0,0,6
9,4059,פרדס חנה-כרכור,7800,23,11,0,428,265,3,262,23,3,0,0,0,0,0,10,0,1,1,0,0,0,0,4,14,126,11,0,0,0,51,0,0,0,0,0,0,1,0,17
9,4073,פרדס חנה-כרכור,7800,38.1,2,0,629,439,1,438,59,3,4,0,0,0,0,41,0,0,0,0,0,0,0,6,13,125,32,0,0,0,133,0,1,0,0,0,1,0,0,20
9,4077,פרדס חנה-כרכור,7800,39,8,0,782,611,4,607,37,1,0,0,0,0,1,42,0,1,0,0,0,0,0,8,38,183,41,0,0,0,231,1,0,0,0,0,0,0,0,23
9,4081,פרדס חנה-כרכור,7800,41.4,17,0,577,406,1,405,36,8,2,0,0,0,2,35,0,1,0,0,0,0,0,8,12,83,64,0,0,0,145,0,1,0,0,1,0,0,0,7
10,4629,פרדסיה,171,2,6,0,702,519,1,518,42,4,0,0,0,0,0,21,0,0,0,0,0,0,0,4,23,105,16,1,0,0,292,0,1,0,0,0,0,0,0,9
11,4801,פתח תקווה,7900,72,118,0,509,339,2,337,8,5,1,0,0,0,1,13,0,2,0,0,0,0,0,5,26,154,2,0,0,0,58,0,1,0,0,0,0,0,0,61
11,4807,פתח תקווה,7900,74.5,48,0,585,377,2,375,15,3,0,0,0,0,0,7,0,0,0,0,0,0,0,7,82,106,6,0,0,0,139,0,0,0,0,0,0,0,0,10
11,4875,פתח תקווה,7900,161,41,0,711,513,1,512,34,8,2,1,0,0,1,29,0,0,0,0,0,0,0,6,65,207,5,0,0,0,127,0,0,0,0,0,0,0,1,26
11,5028,פתח תקווה,7900,177.1,91,0,675,473,5,468,16,3,0,0,0,0,0,24,1,0,0,0,0,0,0,6,34,205,9,0,0,0,134,0,0,0,0,0,0,0,1,35
11,5029,פתח תקווה,7900,177.2,91,0,675,489,1,488,28,3,0,0,0,0,1,17,0,0,0,0,0,0,0,8,52,191,6,0,0,0,147,1,1,0,0,0,0,0,1,32
11,5030,פתח תקווה,7900,177.3,91,0,675,476,1,475,22,9,0,0,0,0,2,17,0,0,0,0,0,0,1,10,52,179,4,0,0,0,149,0,2,0,0,0,0,0,1,27
11,5031,פתח תקווה,7900,177.4,91,0,675,490,1,489,24,6,0,0,0,0,0,23,0,1,0,1,0,0,0,7,32,211,4,0,0,0,148,0,0,0,0,0,0,0,2,30
11,5032,פתח תקווה,7900,177.5,91,0,675,476,1,475,21,2,0,0,0,0,0,16,0,1,1,0,0,0,0,7,53,188,6,0,0,0,145,0,0,0,0,0,0,2,0,33
11,4896,פתח תקווה,7900,205,127,0,549,350,1,349,22,10,0,0,0,0,0,14,0,2,0,0,0,0,0,3,52,137,13,0,0,0,76,0,0,0,0,0,0,0,0,20
11,4911,פתח תקווה,7900,225.1,54,0,591,433,4,429,28,11,1,0,0,0,0,37,0,2,0,0,0,0,0,10,26,144,7,0,0,0,137,1,0,0,0,0,0,0,0,25
11,4939,פתח תקווה,7900,248.5,101,0,637,546,1,545,31,2,0,1,0,0,0,16,0,0,0,0,0,0,0,1,44,145,23,0,0,0,280,0,0,0,0,0,0,0,1,1
11,4946,פתח תקווה,7900,263,5,0,542,352,1,351,27,15,0,0,0,0,0,43,0,0,0,0,0,0,0,6,32,88,13,0,0,0,109,0,0,0,0,0,0,0,0,18
11,4950,פתח תקווה,7900,270.1,22,0,628,472,0,472,7,19,0,0,0,0,1,119,0,1,0,0,0,0,0,25,12,116,0,0,0,0,35,0,1,0,0,0,0,0,0,136
11,4951,פתח תקווה,7900,270.2,22,0,628,482,1,481,8,26,0,0,0,0,1,150,0,0,0,0,0,0,0,36,7,105,4,0,0,0,23,0,0,0,0,0,0,0,0,121
11,4953,פתח תקווה,7900,270.4,22,0,628,518,1,517,5,42,2,0,0,0,0,137,0,0,0,0,0,0,0,36,3,107,2,0,0,0,30,1,0,0,0,0,0,0,0,152
11,4954,פתח תקווה,7900,270.5,22,0,628,497,3,494,4,21,0,0,0,0,1,153,0,0,0,0,0,0,0,37,8,107,1,0,0,0,28,0,1,0,0,2,0,0,0,131
11,4966,פתח תקווה,7900,284,128,0,539,444,3,441,27,3,0,0,0,0,0,54,0,0,0,0,0,0,0,8,20,102,11,0,0,0,210,0,0,0,0,0,0,0,0,6
11,4978,פתח תקווה,7900,304,115,0,529,451,0,451,24,0,1,0,0,0,0,14,0,0,0,0,0,0,0,3,31,123,7,0,0,0,246,0,0,0,0,0,0,0,0,2
2,803,צור הדסה,1113,2,2,0,662,476,3,473,24,2,3,0,0,0,2,34,0,1,0,0,1,0,0,4,52,154,37,0,0,0,154,0,0,0,0,0,0,0,0,5
2,806,צור הדסה,1113,6.1,3,0,694,541,1,540,36,3,2,1,0,0,0,71,0,0,0,0,0,0,0,17,29,206,25,0,0,0,142,0,0,0,0,0,0,0,1,7
9,3717,קציר,1243,3,2,0,607,392,0,392,46,2,6,0,0,0,2,12,0,0,0,0,0,0,0,2,45,72,30,0,0,0,165,1,2,0,0,1,1,1,0,4
3,1296,קצרין,4100,2,5,0,643,343,9,334,12,2,0,0,0,0,0,32,0,2,0,0,0,0,0,20,68,99,7,0,0,0,71,0,1,1,0,0,3,0,1,15
8,3505,קרית אתא,6800,36,19,0,640,472,2,470,22,9,0,0,0,0,0,15,0,0,0,0,0,0,0,10,14,267,1,0,0,0,90,0,0,0,0,0,0,0,0,42
8,3589,קרית ים,9600,40,1,0,575,333,5,328,13,5,1,0,0,0,0,11,0,0,0,0,0,0,0,9,53,146,6,0,0,0,66,0,0,0,0,0,0,0,0,18
8,3654,קרית מוצקין,8200,54,22,0,780,638,4,634,32,3,1,0,0,0,1,23,0,0,0,0,0,0,0,7,55,192,10,0,0,0,299,0,0,0,0,0,0,0,0,11
8,3667,קרית מוצקין,8200,70,11,0,584,339,8,331,14,1,1,0,0,0,0,13,0,1,0,0,0,0,0,2,32,113,4,0,0,0,125,1,0,0,0,0,0,0,1,23
19,10170,קרית נטפים,3746,1,1,0,415,360,0,360,7,0,0,0,0,0,0,178,0,0,0,0,0,0,0,67,3,91,0,0,0,0,1,0,0,0,0,0,0,0,0,13
19,10171,קרני שומרון,3640,1,2,0,713,505,0,505,1,15,0,0,0,0,0,287,0,2,0,0,0,0,0,64,6,111,5,0,0,0,9,0,0,0,0,1,1,0,0,3
19,10177,קרני שומרון,3640,7,2,0,741,520,2,518,9,16,0,0,0,0,1,92,0,1,0,1,0,0,0,41,40,237,3,0,0,0,48,0,0,0,0,0,0,0,0,29
11,5135,ראש העין,2640,30,47,0,555,420,0,420,28,1,1,0,0,0,0,12,0,0,0,0,0,0,0,4,12,60,30,0,0,0,265,0,0,0,0,0,0,1,0,6
11,5145,ראש העין,2640,40,8,0,671,484,2,482,4,17,0,0,0,0,0,34,0,1,0,0,0,0,0,24,2,285,3,0,0,0,36,0,1,0,0,0,0,0,0,75
11,5152,ראש העין,2640,47,62,0,491,340,2,338,15,1,0,0,0,0,0,8,0,0,1,0,0,0,0,0,24,66,15,0,0,0,204,0,0,0,0,0,0,0,0,4
11,5153,ראש העין,2640,49,69,0,570,443,3,440,9,23,0,1,0,0,2,20,0,2,0,0,0,0,0,24,3,247,3,0,0,0,44,0,0,0,0,0,0,0,0,62
19,10180,רבבה,3795,1.2,1,0,575,494,0,494,1,11,0,0,0,0,0,349,0,0,0,0,0,0,0,73,0,47,1,0,0,0,2,0,0,0,0,0,0,0,0,10
18,9922,רהט,1161,1,8,0,770,433,9,424,5,0,349,0,0,0,0,0,0,0,0,0,1,0,49,0,0,2,3,1,1,0,10,0,0,0,0,1,0,2,0,0
18,9933,רהט,1161,13,7,0,635,394,3,391,1,2,320,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,10,0,2,0,46,0,0,0,0,0,0,0,0,2
18,9936,רהט,1161,16,9,0,649,357,1,356,6,0,339,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0
18,9938,רהט,1161,18,13,0,644,430,1,429,2,0,416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,3,0,0,0,0,0,0,0,1,0
18,9940,רהט,1161,20,10,0,566,307,2,305,5,0,155,0,0,0,0,2,0,0,0,0,0,0,10,0,2,2,58,0,0,0,69,0,0,0,0,2,0,0,0,0
18,9941,רהט,1161,21,10,0,621,281,2,279,14,0,193,0,0,0,1,2,0,2,0,0,1,0,3,1,0,5,25,0,0,0,31,0,0,0,0,0,0,0,0,1
18,9942,רהט,1161,22.1,14,0,691,405,5,400,3,0,254,0,0,0,4,9,0,1,0,0,0,0,8,0,0,0,52,0,1,0,61,0,0,0,0,0,1,0,0,6
18,9943,רהט,1161,22.2,14,0,691,452,5,447,11,0,290,0,0,0,0,23,0,0,0,1,0,0,2,0,0,3,80,0,0,0,32,0,0,0,0,1,1,2,0,1
18,9945,רהט,1161,22.4,14,0,691,508,6,502,62,0,180,0,0,0,0,10,0,0,0,0,0,0,0,1,1,5,45,0,2,0,187,1,0,0,0,1,1,1,1,4
18,9948,רהט,1161,27,1,0,506,266,0,266,1,0,235,0,0,0,0,3,0,0,0,1,0,0,10,0,0,6,1,1,3,0,3,0,0,0,0,0,0,1,0,1
18,9957,רהט,1161,38.1,5,0,638,475,3,472,1,0,445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,0,1,1,0,0,0,0,0,1
18,9958,רהט,1161,38.2,5,0,638,404,10,394,1,0,343,0,0,0,1,12,0,0,0,0,0,0,2,0,0,2,8,0,2,0,20,0,0,0,0,0,2,0,0,1
18,9961,רהט,1161,38.5,5,0,638,487,2,485,1,0,459,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,9,0,0,0,3,0,0,0,0,0,0,0,1,2
18,9962,רהט,1161,38.6,5,0,638,418,6,412,1,0,373,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,13,0,0,0,17,0,0,0,0,1,0,0,0,0
18,9963,רהט,1161,39,15,0,624,344,0,344,0,0,311,0,0,0,3,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,17,1,0,1,0,1,1,0,0,3
18,9964,רהט,1161,41,1,0,604,301,4,297,1,0,265,0,1,0,0,0,0,0,0,0,0,0,5,0,0,9,2,0,5,0,5,0,1,0,0,1,0,0,1,1
18,9965,רהט,1161,42,9,0,642,358,3,355,8,1,318,0,0,0,0,1,0,0,0,0,1,0,15,0,0,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0
18,9966,רהט,1161,43,7,0,676,379,4,375,5,0,303,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,6,0,1,0,52,0,0,0,0,0,0,0,1,0
18,9968,רהט,1161,45,16,0,491,286,2,284,1,0,266,0,0,0,0,0,0,1,1,0,0,0,5,0,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0
18,9970,רהט,1161,48,4,0,532,258,2,256,0,0,230,0,0,0,0,0,0,0,0,2,0,0,9,0,0,8,0,0,2,0,3,0,0,1,0,0,0,0,1,0
12,5318,רמלה,8500,32,2,0,542,322,11,311,6,3,1,0,0,0,0,5,0,1,0,0,0,0,0,8,18,170,1,1,0,0,42,0,1,0,0,0,0,1,0,53
15,7597,רמת גן,8600,5.1,37,0,633,428,3,425,23,0,3,0,0,0,1,9,0,0,0,0,0,0,0,5,30,81,37,0,0,0,228,0,0,0,0,0,0,0,0,8
15,7598,רמת גן,8600,5.2,37,0,633,458,1,457,47,2,1,0,0,0,0,10,0,0,0,0,0,0,0,1,27,78,49,0,0,0,231,0,0,0,0,0,0,0,0,11
15,7599,רמת גן,8600,5.3,37,0,633,451,3,448,32,1,0,0,0,0,3,15,0,0,0,0,0,0,0,2,25,128,35,0,0,0,202,0,0,0,0,0,0,0,0,5
15,7600,רמת גן,8600,5.4,37,0,633,442,0,442,31,7,2,0,0,0,1,11,0,0,0,0,0,0,0,2,20,74,52,0,0,0,233,0,0,0,0,0,0,0,1,8
15,7601,רמת גן,8600,5.5,37,0,633,446,1,445,49,3,7,0,0,0,0,6,0,0,0,0,0,0,0,5,13,73,51,0,0,0,229,0,0,0,0,0,0,0,1,8
15,7602,רמת גן,8600,5.6,37,0,628,455,4,451,36,2,1,0,0,0,0,11,0,0,0,0,0,0,0,2,9,97,57,0,0,0,230,0,0,0,0,0,0,0,0,6
15,7612,רמת גן,8600,20,12,0,617,364,3,361,25,2,2,0,0,0,0,16,0,1,0,0,0,0,0,4,26,116,14,0,0,0,137,0,0,0,0,0,0,0,0,18
15,7624,רמת גן,8600,36.1,7,0,615,409,3,406,35,1,1,0,0,0,0,11,0,1,0,0,0,0,0,7,18,86,32,0,0,0,204,0,0,0,0,0,0,0,0,10
15,7625,רמת גן,8600,36.2,7,0,615,373,0,373,39,2,2,0,0,0,0,15,0,0,0,0,0,0,0,1,21,67,37,0,0,0,185,0,0,0,0,0,0,1,0,3
15,7626,רמת גן,8600,36.3,7,0,615,413,1,412,35,3,1,0,0,0,0,16,0,0,0,0,0,0,0,5,11,116,25,0,0,0,188,0,0,0,0,0,0,0,0,12
15,7627,רמת גן,8600,36.4,7,0,615,421,1,420,36,1,1,0,0,0,1,23,0,1,0,0,0,0,0,1,16,113,30,0,0,0,191,0,1,0,0,0,0,0,0,5
15,7628,רמת גן,8600,36.5,7,0,615,384,1,383,35,4,1,0,1,0,0,9,0,0,0,0,0,0,0,3,25,91,29,0,0,0,173,1,1,0,0,1,0,0,0,9
15,7629,רמת גן,8600,36.6,7,0,610,408,2,406,43,7,1,0,0,0,0,16,0,1,0,0,0,0,0,1,31,85,28,0,0,0,186,0,0,0,0,0,0,0,0,7
15,7812,רמת השרון,2650,13,9,0,686,469,1,468,34,6,2,0,0,0,2,8,0,1,0,0,0,0,0,2,17,58,51,0,0,0,279,1,0,0,0,0,0,1,0,6
15,7813,רמת השרון,2650,14,9,0,692,510,0,510,22,2,5,0,0,0,0,9,0,1,0,0,0,0,0,1,34,67,51,0,0,0,316,1,0,0,0,0,0,0,0,1
15,7833,רמת השרון,2650,32,9,0,571,419,1,418,28,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,21,63,42,0,0,0,249,0,0,0,0,0,0,0,0,5
15,7835,רמת השרון,2650,34,9,0,568,430,1,429,26,3,1,0,0,0,0,11,0,0,0,0,0,0,0,1,18,39,48,0,0,0,276,0,0,0,0,1,0,0,0,5
15,7836,רמת השרון,2650,37,9,0,502,368,1,367,29,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,14,66,41,0,0,0,200,0,0,0,0,0,0,0,0,6
6,2855,שעב,538,6,5,0,572,427,2,425,0,0,390,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,6
6,2684,שפרעם,8800,2,8,0,765,469,0,469,2,0,258,0,1,0,0,0,0,0,0,0,0,0,3,0,134,9,6,0,0,0,36,0,0,0,0,0,0,1,0,19
6,2691,שפרעם,8800,9,6,0,708,385,6,379,2,0,288,0,0,0,0,2,0,0,0,1,0,0,1,0,23,4,20,0,0,0,36,0,0,0,0,0,1,0,0,1
6,2692,שפרעם,8800,10,19,0,765,431,12,419,3,0,314,0,0,0,0,1,0,1,0,0,1,0,9,0,43,5,10,0,0,0,30,0,0,0,0,0,0,0,0,2
6,2695,שפרעם,8800,13,12,0,740,472,6,466,4,0,383,0,1,0,0,0,0,0,0,0,0,0,3,0,44,0,10,0,0,0,18,0,0,0,0,0,0,0,0,3
6,2706,שפרעם,8800,24,9,0,736,476,4,472,3,0,382,0,0,0,0,0,0,0,2,0,0,0,0,2,19,6,21,0,0,0,34,0,0,0,0,0,1,0,0,2
6,2710,שפרעם,8800,28,16,0,792,359,2,357,0,0,303,0,0,0,0,0,0,0,0,0,0,0,9,0,15,2,9,1,0,0,14,0,0,0,0,0,0,0,0,4
6,2721,שפרעם,8800,39,21,0,692,397,0,397,4,0,284,0,0,0,0,0,0,0,1,0,0,0,1,0,76,3,4,0,0,0,20,1,0,0,0,1,0,0,0,2
14,6521,תל אביב - יפו,5000,4,63,0,728,452,3,449,23,2,5,0,0,0,0,9,0,0,0,1,0,0,0,6,45,105,35,0,0,0,204,0,0,0,0,0,0,0,0,14
14,6544,תל אביב - יפו,5000,24,66,0,741,585,2,583,40,4,2,0,0,0,0,10,0,0,0,0,0,0,0,2,24,66,91,0,0,0,340,0,0,0,0,0,0,0,0,4
14,6602,תל אביב - יפו,5000,65,162,0,581,365,0,365,50,2,9,0,0,0,0,8,0,0,0,0,0,0,0,1,6,24,115,0,0,0,145,0,0,0,0,0,0,0,0,5
14,6605,תל אביב - יפו,5000,68,112,0,466,319,1,318,30,0,8,0,0,0,0,10,0,0,0,0,0,0,0,2,10,29,37,0,0,0,191,0,0,0,0,0,0,0,0,1
14,6633,תל אביב - יפו,5000,111,233,0,666,485,3,482,66,4,10,0,0,0,0,8,1,0,0,0,0,0,0,0,16,38,102,0,0,0,236,0,0,0,0,0,0,0,0,1
14,6635,תל אביב - יפו,5000,114,218,0,755,582,0,582,42,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,21,67,50,0,1,0,383,0,1,0,0,1,0,0,0,2
14,6636,תל אביב - יפו,5000,115,236,0,701,536,2,534,34,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,37,103,66,0,0,0,281,0,0,0,0,0,0,0,0,6
14,6641,תל אביב - יפו,5000,136,234,0,638,477,0,477,33,2,1,0,1,0,0,12,0,1,0,0,0,0,0,0,14,61,74,0,0,0,274,0,0,0,0,0,0,0,0,4
14,6727,תל אביב - יפו,5000,137.3,237,0,585,359,1,358,27,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,17,33,71,0,0,0,196,0,0,0,0,0,0,0,2,3
14,6738,תל אביב - יפו,5000,165,9,0,553,320,1,319,26,2,2,1,0,0,0,12,0,0,0,0,0,0,0,1,12,26,52,0,0,0,183,0,0,0,0,0,0,0,0,2
14,6663,תל אביב - יפו,5000,183,115,0,529,402,2,400,32,1,3,0,0,0,0,18,0,0,0,0,0,0,0,0,13,41,70,0,0,0,218,0,0,0,0,0,0,0,0,4
